DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions
2,300,4,-0.5,50000,1,1080000,99999999999999,20,100,50,2,300,2,0.5,5,-100,0.1,1,False,/home/moritz_s/Documents/RKIM_1/F_u_E_Drohnenrennen/GitRepo/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M1_R6_O8_A2_TR1_T1_20250410-005410/save-04.10.2025_00.54.10/results/save-04.10.2025_00.54.10/_750000_steps.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
152,kein_Terminated,Zeit abgelaufen,0.09,111,-962.0,300.5,23,3,20250410-153157
153,kein_Terminated,Zeit abgelaufen,0.09,258,-4093.0,300.5,23,7,20250410-153220
154,kein_Terminated,Zeit abgelaufen,0.16,51,2221.0,300.5,22,9,20250410-153242
155,kein_Terminated,Zeit abgelaufen,0.15,61,1442.0,300.5,22,9,20250410-153305
156,kein_Terminated,Zeit abgelaufen,0.15,6,2040.0,300.5,22,6,20250410-153327
157,kein_Terminated,Zeit abgelaufen,0.17,66,-2382.0,300.5,22,6,20250410-153349
158,kein_Terminated,Zeit abgelaufen,0.14,8,1961.0,300.5,22,3,20250410-153411
159,kein_Terminated,Zeit abgelaufen,0.09,0,1389.0,300.5,22,3,20250410-153433
160,kein_Terminated,Zeit abgelaufen,0.15,58,2004.0,300.5,22,8,20250410-153455
161,kein_Terminated,Zeit abgelaufen,0.08,0,1213.0,300.5,24,4,20250410-153518
162,kein_Terminated,Zeit abgelaufen,0.14,14,1920.0,300.5,24,4,20250410-153541
163,kein_Terminated,Zeit abgelaufen,0.18,212,877.0,300.5,24,9,20250410-153605
164,kein_Terminated,Zeit abgelaufen,0.09,507,-5576.0,300.5,24,9,20250410-153628
165,kein_Terminated,Zeit abgelaufen,0.08,534,-41308.0,300.5,24,1,20250410-153652
166,kein_Terminated,Zeit abgelaufen,0.09,169,-376.0,300.5,24,1,20250410-153715
167,kein_Terminated,Zeit abgelaufen,0.13,57,1684.0,300.5,24,1,20250410-153738
168,kein_Terminated,Zeit abgelaufen,0.17,42,2397.0,300.5,23,8,20250410-153801
169,kein_Terminated,Zeit abgelaufen,0.1,251,-9407.0,300.5,23,8,20250410-153824
170,kein_Terminated,Zeit abgelaufen,0.12,239,-8157.0,300.5,23,6,20250410-153848
2,kein_Terminated,Zeit abgelaufen,0.08,14,1193.0,300.5,22,2,20250410-153922
171,kein_Terminated,Zeit abgelaufen,0.11,127,-294.0,300.5,23,6,20250410-153933
172,kein_Terminated,Zeit abgelaufen,0.15,78,1329.0,300.5,23,9,20250410-153956
173,kein_Terminated,Zeit abgelaufen,0.14,129,907.0,300.5,23,9,20250410-154019
174,kein_Terminated,Zeit abgelaufen,0.07,11,1085.0,300.5,23,4,20250410-154042
175,kein_Terminated,Zeit abgelaufen,0.11,21,1310.0,300.5,23,9,20250410-154105
176,kein_Terminated,Zeit abgelaufen,0.16,66,1163.0,300.5,23,9,20250410-154127
177,kein_Terminated,Zeit abgelaufen,0.1,3,1453.0,300.5,23,4,20250410-154151
178,kein_Terminated,Zeit abgelaufen,0.09,0,1305.0,300.5,23,4,20250410-154214
179,kein_Terminated,Zeit abgelaufen,0.15,14,2024.0,300.5,23,2,20250410-154237
180,kein_Terminated,Zeit abgelaufen,0.14,22,1819.0,300.5,23,2,20250410-154300
