DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_NUMBER_LAST_ACTIONS
2,300,2,-0.5,50000.0,1,172800,99999999999999,20,100,50,2,300,10,0.5,5,-1000,0.15,0.25,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M6_R6_O5_A3_TR1_T1_20250407-013856/save-04.07.2025_01.38.56/best_model.zip,20,8,4

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Maze_number,Uhrzeit
3,Zu nah an der Wand,kein_Truncared,0.01,5,-971.5,21
3,Zu nah an der Wand,kein_Truncared,0.07,3,-599.5,21
3,Zu nah an der Wand,kein_Truncared,0.01,1,-981.25,21
3,Zu nah an der Wand,kein_Truncared,0.1,27,-460.0,21
3,Zu nah an der Wand,kein_Truncared,0.02,1,-942.5,21
3,Zu nah an der Wand,kein_Truncared,0.02,1,-930.75,21
3,Zu nah an der Wand,kein_Truncared,0.11,9,-421.25,21
4,kein_Terminated,Zeit abgelaufen,0.15,0,797.5,21,20250408-180945
4,Zu nah an der Wand,kein_Truncared,0.01,1,-965.5,21
4,Zu nah an der Wand,kein_Truncared,0.01,1,-952.5,21
4,Zu nah an der Wand,kein_Truncared,0.01,1,-980.75,21
4,Zu nah an der Wand,kein_Truncared,0.12,13,-403.0,21
4,Zu nah an der Wand,kein_Truncared,0.1,2,-393.5,21
4,Zu nah an der Wand,kein_Truncared,0.09,7,-485.75,21
4,Zu nah an der Wand,kein_Truncared,0.17,10,-50.25,21
4,Zu nah an der Wand,kein_Truncared,0.1,8,-390.5,21
4,Zu nah an der Wand,kein_Truncared,0.07,1,-608.75,21
4,Zu nah an der Wand,kein_Truncared,0.04,2,-767.25,21
4,Zu nah an der Wand,kein_Truncared,0.1,1,-407.75,21
4,Zu nah an der Wand,kein_Truncared,0.03,7,-841.25,21
4,Zu nah an der Wand,kein_Truncared,0.02,1,-941.5,21
4,Zu nah an der Wand,kein_Truncared,0.04,2,-783.5,21
4,Zu nah an der Wand,kein_Truncared,0.07,4,-618.25,21
4,Zu nah an der Wand,kein_Truncared,0.05,2,-754.0,21
4,Zu nah an der Wand,kein_Truncared,0.02,4,-912.0,21
4,Zu nah an der Wand,kein_Truncared,0.19,16,125.5,21
4,Zu nah an der Wand,kein_Truncared,0.14,15,-252.0,21
4,Zu nah an der Wand,kein_Truncared,0.17,7,16.0,21
4,Zu nah an der Wand,kein_Truncared,0.03,2,-870.75,21
4,Zu nah an der Wand,kein_Truncared,0.02,2,-928.25,21
5,kein_Terminated,Zeit abgelaufen,0.21,25,1183.5,21,20250408-181248
5,Zu nah an der Wand,kein_Truncared,0.03,2,-875.0,21
5,Zu nah an der Wand,kein_Truncared,0.15,3,-138.25,21
5,Zu nah an der Wand,kein_Truncared,0.02,3,-924.25,21
5,Zu nah an der Wand,kein_Truncared,0.04,2,-809.5,21
5,Zu nah an der Wand,kein_Truncared,0.02,2,-897.0,21
5,Zu nah an der Wand,kein_Truncared,0.03,13,-863.5,21
5,Zu nah an der Wand,kein_Truncared,0.03,5,-824.25,21
5,Zu nah an der Wand,kein_Truncared,0.16,6,-29.0,21
5,Zu nah an der Wand,kein_Truncared,0.11,3,-377.0,21
5,Zu nah an der Wand,kein_Truncared,0.19,10,130.0,21
5,Zu nah an der Wand,kein_Truncared,0.11,9,-332.75,21
5,Zu nah an der Wand,kein_Truncared,0.05,3,-716.5,21
5,Zu nah an der Wand,kein_Truncared,0.11,5,-349.75,21
5,Zu nah an der Wand,kein_Truncared,0.09,2,-456.5,21
5,Zu nah an der Wand,kein_Truncared,0.1,4,-442.0,21
5,Zu nah an der Wand,kein_Truncared,0.08,2,-526.0,21
5,Zu nah an der Wand,kein_Truncared,0.1,6,-414.0,21
5,Zu nah an der Wand,kein_Truncared,0.1,5,-395.75,21
5,Zu nah an der Wand,kein_Truncared,0.13,62,-248.25,21
5,Zu nah an der Wand,kein_Truncared,0.1,5,-390.0,21
5,Zu nah an der Wand,kein_Truncared,0.11,1,-359.25,21
5,Zu nah an der Wand,kein_Truncared,0.14,4,-185.5,21
5,Zu nah an der Wand,kein_Truncared,0.1,2,-443.25,21
5,Zu nah an der Wand,kein_Truncared,0.1,2,-429.0,21
5,Zu nah an der Wand,kein_Truncared,0.14,7,-173.5,21
5,Zu nah an der Wand,kein_Truncared,0.05,1,-697.25,21
5,Zu nah an der Wand,kein_Truncared,0.07,1,-608.5,21
5,Zu nah an der Wand,kein_Truncared,0.08,4,-517.0,21
5,Zu nah an der Wand,kein_Truncared,0.12,4,-297.25,21
5,Zu nah an der Wand,kein_Truncared,0.07,2,-594.0,21
5,Zu nah an der Wand,kein_Truncared,0.09,1,-518.25,21
5,Zu nah an der Wand,kein_Truncared,0.1,18,-432.0,21
5,Zu nah an der Wand,kein_Truncared,0.07,1,-584.5,21
5,Zu nah an der Wand,kein_Truncared,0.1,3,-423.25,21
