DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O9_A2_TR1_T1_20250412-011854/save-04.12.2025_01.18.54/final_model.zip,20,8,4,"(0, 5, 8, 15, 26)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2,True,SET_20250410-011939_TEST_WITH_ADOPTED_MAZES

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
128,kein_Terminated,Zeit abgelaufen,0.14,225,-2034.75,300.5,0,1,20250414-004735
129,kein_Terminated,Zeit abgelaufen,0.23,296,-7479.5,300.5,0,1,20250414-004745
130,kein_Terminated,Zeit abgelaufen,0.25,235,-606.75,300.5,0,2,20250414-004756
131,kein_Terminated,Zeit abgelaufen,0.34,258,782.75,300.5,0,2,20250414-004806
132,kein_Terminated,Zeit abgelaufen,0.37,271,-1085.75,300.5,0,2,20250414-004817
133,kein_Terminated,Zeit abgelaufen,0.18,288,-3287.5,300.5,0,0,20250414-004828
134,kein_Terminated,Zeit abgelaufen,0.22,242,-1586.5,300.5,0,0,20250414-004838
135,kein_Terminated,Zeit abgelaufen,0.31,372,-2510.25,300.5,0,8,20250414-004849
136,kein_Terminated,Zeit abgelaufen,0.2,325,-743.0,300.5,0,8,20250414-004859
137,kein_Terminated,Zeit abgelaufen,0.22,275,-208.75,300.5,0,3,20250414-004910
138,kein_Terminated,Zeit abgelaufen,0.26,253,-1889.25,300.5,0,3,20250414-004920
139,kein_Terminated,Zeit abgelaufen,0.35,384,310.25,300.5,0,3,20250414-004931
140,kein_Terminated,Zeit abgelaufen,0.29,304,-3073.25,300.5,5,2,20250414-004942
141,kein_Terminated,Zeit abgelaufen,0.38,307,-2872.0,300.5,5,2,20250414-004952
142,kein_Terminated,Zeit abgelaufen,0.26,277,-4327.25,300.5,5,1,20250414-005003
143,kein_Terminated,Zeit abgelaufen,0.33,371,465.25,300.5,5,1,20250414-005013
144,kein_Terminated,Zeit abgelaufen,0.41,241,-836.0,300.5,5,7,20250414-005024
145,kein_Terminated,Zeit abgelaufen,0.19,543,-33308.5,300.5,5,7,20250414-005035
146,kein_Terminated,Zeit abgelaufen,0.24,431,-14948.5,300.5,5,2,20250414-005045
