DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O9_A2_TR1_T1_20250410-012131/save-04.10.2025_01.21.31/final_model.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
162,kein_Terminated,Zeit abgelaufen,0.01,602,29.75,300.5,25,3,20250410-101006
163,kein_Terminated,Zeit abgelaufen,0.19,378,-3445.0,300.5,25,9,20250410-101021
164,kein_Terminated,Zeit abgelaufen,0.23,381,-780.5,300.5,25,9,20250410-101035
165,kein_Terminated,Zeit abgelaufen,0.16,445,-4828.5,300.5,25,9,20250410-101050
166,kein_Terminated,Zeit abgelaufen,0.15,332,-575.5,300.5,25,9,20250410-101104
167,kein_Terminated,Zeit abgelaufen,0.21,389,-2930.75,300.5,25,8,20250410-101119
2,kein_Terminated,Zeit abgelaufen,0.03,0,462.5,300.5,22,0,20250410-101134
168,kein_Terminated,Zeit abgelaufen,0.13,321,711.0,300.5,23,0,20250410-101143
169,kein_Terminated,Zeit abgelaufen,0.41,441,-6581.25,300.5,23,0,20250410-101156
170,kein_Terminated,Zeit abgelaufen,0.39,259,3354.5,300.5,23,1,20250410-101208
171,kein_Terminated,Zeit abgelaufen,0.16,168,1421.25,300.5,23,1,20250410-101220
172,kein_Terminated,Zeit abgelaufen,0.39,243,2427.0,300.5,23,0,20250410-101233
173,kein_Terminated,Zeit abgelaufen,0.39,380,2399.0,300.5,23,0,20250410-101245
174,kein_Terminated,Zeit abgelaufen,0.13,291,46.5,300.5,23,9,20250410-101258
175,kein_Terminated,Zeit abgelaufen,0.43,301,2105.0,300.5,24,6,20250410-101310
176,kein_Terminated,Zeit abgelaufen,0.49,265,-5170.25,300.5,24,6,20250410-101323
177,kein_Terminated,Zeit abgelaufen,0.43,308,-4076.75,300.5,24,9,20250410-101336
178,kein_Terminated,Zeit abgelaufen,0.28,376,-186.0,300.5,24,9,20250410-101349
179,kein_Terminated,Zeit abgelaufen,0.34,310,-308.0,300.5,24,9,20250410-101401
180,kein_Terminated,Zeit abgelaufen,0.15,133,-96.5,300.5,24,9,20250410-101414
181,kein_Terminated,Zeit abgelaufen,0.35,399,-8595.0,300.5,24,7,20250410-101427
182,kein_Terminated,Zeit abgelaufen,0.34,262,650.75,300.5,22,1,20250410-101439
183,kein_Terminated,Zeit abgelaufen,0.16,291,-685.75,300.5,22,1,20250410-101451
184,kein_Terminated,Zeit abgelaufen,0.2,355,-1354.75,300.5,22,2,20250410-101503
185,kein_Terminated,Zeit abgelaufen,0.43,343,3374.0,300.5,22,2,20250410-101515
186,kein_Terminated,Zeit abgelaufen,0.4,328,608.75,300.5,22,3,20250410-101528
187,kein_Terminated,Zeit abgelaufen,0.33,341,-380.0,300.5,22,3,20250410-101540
188,kein_Terminated,Zeit abgelaufen,0.44,286,3917.75,300.5,22,8,20250410-101552
189,kein_Terminated,Zeit abgelaufen,0.44,278,-8454.5,300.5,23,4,20250410-101604
190,kein_Terminated,Zeit abgelaufen,0.3,311,2021.0,300.5,23,4,20250410-101617
191,kein_Terminated,Zeit abgelaufen,0.29,292,156.25,300.5,23,6,20250410-101630
192,kein_Terminated,Zeit abgelaufen,0.39,247,3841.5,300.5,23,6,20250410-101642
193,kein_Terminated,Zeit abgelaufen,0.4,257,3156.25,300.5,23,0,20250410-101655
194,kein_Terminated,Zeit abgelaufen,0.57,228,318.75,300.5,23,0,20250410-101707
195,kein_Terminated,Zeit abgelaufen,0.12,142,317.5,300.5,23,9,20250410-101720
196,kein_Terminated,Zeit abgelaufen,0.27,399,1802.5,300.5,23,2,20250410-101732
