DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O9_A2_TR1_T1_20250411-180656/save-04.11.2025_18.06.56/final_model.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2,True,SET_20250410-011939

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
160,kein_Terminated,Zeit abgelaufen,0.47,184,1747.0,300.5,23,2,20250412-015240
161,kein_Terminated,Zeit abgelaufen,0.42,211,2456.75,300.5,22,5,20250412-015252
162,kein_Terminated,Zeit abgelaufen,0.5,176,4294.75,300.5,22,5,20250412-015304
163,kein_Terminated,Zeit abgelaufen,0.44,175,3929.75,300.5,22,5,20250412-015316
164,kein_Terminated,Zeit abgelaufen,0.45,285,2461.75,300.5,22,5,20250412-015328
165,kein_Terminated,Zeit abgelaufen,0.59,228,2347.5,300.5,22,2,20250412-015340
166,kein_Terminated,Zeit abgelaufen,0.4,212,1487.5,300.5,22,2,20250412-015352
167,kein_Terminated,Zeit abgelaufen,0.45,316,-157.75,300.5,22,3,20250412-015405
168,kein_Terminated,Zeit abgelaufen,0.58,214,5234.0,300.5,22,7,20250412-015417
2,kein_Terminated,Zeit abgelaufen,0.15,553,1821.75,300.5,22,1,20250412-015432
169,kein_Terminated,Zeit abgelaufen,0.4,288,931.0,300.5,22,7,20250412-015440
170,kein_Terminated,Zeit abgelaufen,0.38,190,2427.75,300.5,22,7,20250412-015452
171,kein_Terminated,Zeit abgelaufen,0.58,253,6696.5,300.5,22,7,20250412-015504
172,kein_Terminated,Zeit abgelaufen,0.49,284,3715.0,300.5,22,9,20250412-015517
173,kein_Terminated,Zeit abgelaufen,0.4,334,769.5,300.5,22,9,20250412-015529
174,kein_Terminated,Zeit abgelaufen,0.46,303,2323.5,300.5,22,2,20250412-015541
175,kein_Terminated,Zeit abgelaufen,0.35,244,867.5,300.5,24,6,20250412-015553
176,kein_Terminated,Zeit abgelaufen,0.37,269,-13799.5,300.5,24,6,20250412-015606
177,kein_Terminated,Zeit abgelaufen,0.48,234,1620.75,300.5,24,4,20250412-015619
178,kein_Terminated,Zeit abgelaufen,0.24,317,-2233.25,300.5,24,4,20250412-015631
179,kein_Terminated,Zeit abgelaufen,0.27,266,-1619.0,300.5,24,1,20250412-015644
180,kein_Terminated,Zeit abgelaufen,0.23,318,-314.25,300.5,24,1,20250412-015657
